price;size;location;real_estate;ownership;location_first;location_last;crawled
553000;173;Moorenweis, Fürstenfeldbruck (Kreis);Haus;Kauf;Moorenweis;Fürstenfeldbruck (Kreis);20181230_120802
480000;125;Moorenweis, Fürstenfeldbruck (Kreis);Haus;Kauf;Moorenweis;Fürstenfeldbruck (Kreis);20181230_120802
645000;128;Emmering, Fürstenfeldbruck (Kreis);Haus;Kauf;Emmering;Fürstenfeldbruck (Kreis);20181230_120802
890000;162;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
1399000;218;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
698000;275;Lerchenstr. 1, Moorenweis, Fürstenfeldbruck (Kreis);Haus;Kauf;Lerchenstr. 1;Fürstenfeldbruck (Kreis);20181230_120802
920000;129;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
540000;89,06;Eichenau, Fürstenfeldbruck (Kreis);Haus;Kauf;Eichenau;Fürstenfeldbruck (Kreis);20181230_120802
582000;120;Kreuzstraße XXX, Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Kreuzstraße XXX;Fürstenfeldbruck (Kreis);20181230_120802
850000;191;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
1850000;200;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
1595000;221,56;Birkenweg 25, Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Birkenweg 25;Fürstenfeldbruck (Kreis);20181230_120802
748000;122;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
1125000;300;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
1125000;191,55;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
1545000;221,56;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
999000;180;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
740000;132;Eichendorffweg 3, Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Eichendorffweg 3;Fürstenfeldbruck (Kreis);20181230_120802
830000;180;Schöngeising, Fürstenfeldbruck (Kreis);Haus;Kauf;Schöngeising;Fürstenfeldbruck (Kreis);20181230_120802
830000;135;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
895000;203;Am Pöglschlag 3, Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Am Pöglschlag 3;Fürstenfeldbruck (Kreis);20181230_120802
760000;143;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
890000;156,17;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
990000;156;Emmering, Fürstenfeldbruck (Kreis);Haus;Kauf;Emmering;Fürstenfeldbruck (Kreis);20181230_120802
1280000;170;Eichenau, Fürstenfeldbruck (Kreis);Haus;Kauf;Eichenau;Fürstenfeldbruck (Kreis);20181230_120802
698000;103;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
585000;84,2;Egenhofen, Fürstenfeldbruck (Kreis);Haus;Kauf;Egenhofen;Fürstenfeldbruck (Kreis);20181230_120802
917000;137,63;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
750000;148;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
1172362;500;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
731000;137;Emmering, Fürstenfeldbruck (Kreis);Haus;Kauf;Emmering;Fürstenfeldbruck (Kreis);20181230_120802
500000;122,41;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
760000;300;Eichenau, Fürstenfeldbruck (Kreis);Haus;Kauf;Eichenau;Fürstenfeldbruck (Kreis);20181230_120802
724520;554;Egenhofen, Fürstenfeldbruck (Kreis);Haus;Kauf;Egenhofen;Fürstenfeldbruck (Kreis);20181230_120802
580000;150;Krokusstraße 25, Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Krokusstraße 25;Fürstenfeldbruck (Kreis);20181230_120802
945000;95,5;Wiesenstraße 21, Eichenau, Fürstenfeldbruck (Kreis);Haus;Kauf;Wiesenstraße 21;Fürstenfeldbruck (Kreis);20181230_120802
795000;140;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
729000;119,26;Lärchenstraße 14, Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Lärchenstraße 14;Fürstenfeldbruck (Kreis);20181230_120802
1120000;181,4;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1052300;120;Möslstraße 11, Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Möslstraße 11;Fürstenfeldbruck (Kreis);20181230_120802
5250000;1227,2;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1498000;270;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
1270000;260;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1290000;262;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1299000;740;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
860000;120;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
1600000;323;Mammendorf, Fürstenfeldbruck (Kreis);Haus;Kauf;Mammendorf;Fürstenfeldbruck (Kreis);20181230_120802
695000;114;Schöngeising, Fürstenfeldbruck (Kreis);Haus;Kauf;Schöngeising;Fürstenfeldbruck (Kreis);20181230_120802
1050000;250;Althegnenberg, Fürstenfeldbruck (Kreis);Haus;Kauf;Althegnenberg;Fürstenfeldbruck (Kreis);20181230_120802
995000;120;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
850000;110;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
596980;271;Althegnenberg, Fürstenfeldbruck (Kreis);Haus;Kauf;Althegnenberg;Fürstenfeldbruck (Kreis);20181230_120802
2150000;359,33;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
690000;149;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
690000;149;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
598000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
700000;136;Kerschensteinerstr. 92, Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Kerschensteinerstr. 92;Fürstenfeldbruck (Kreis);20181230_120802
695000;170;Mittelstetten, Fürstenfeldbruck (Kreis);Haus;Kauf;Mittelstetten;Fürstenfeldbruck (Kreis);20181230_120802
749000;141,07;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
689000;119;Althegnenberg, Fürstenfeldbruck (Kreis);Haus;Kauf;Althegnenberg;Fürstenfeldbruck (Kreis);20181230_120802
990000;170;Grafrath, Fürstenfeldbruck (Kreis);Haus;Kauf;Grafrath;Fürstenfeldbruck (Kreis);20181230_120802
890000;130;Grafrath, Fürstenfeldbruck (Kreis);Haus;Kauf;Grafrath;Fürstenfeldbruck (Kreis);20181230_120802
955000;139,1;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1200000;139;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
4220000;556;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
975000;157;Wegacker 3, Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Wegacker 3;Fürstenfeldbruck (Kreis);20181230_120802
1250000;260;Kiefernstr. 8 b, Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Kiefernstr. 8 b;Fürstenfeldbruck (Kreis);20181230_120802
589000;202;Adelshofen, Fürstenfeldbruck (Kreis);Haus;Kauf;Adelshofen;Fürstenfeldbruck (Kreis);20181230_120802
798000;179,25;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
749000;155,21;Schöngeising, Fürstenfeldbruck (Kreis);Haus;Kauf;Schöngeising;Fürstenfeldbruck (Kreis);20181230_120802
1300000;380;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
698000;130;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
670000;100;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
699000;120;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
890000;174,66;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
839000;130;Eichenau, Fürstenfeldbruck (Kreis);Haus;Kauf;Eichenau;Fürstenfeldbruck (Kreis);20181230_120802
285000;43,00;Maisacher Straße 64a, Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisacher Straße 64a;Fürstenfeldbruck (Kreis);20181230_120802
1290000;179;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
838000;113;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
743000;120,92;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
1093000;175,52;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
648000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
648000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
648000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
2700000;400;Dr. Rank Str. 6, Emmering, Fürstenfeldbruck (Kreis);Haus;Kauf;Dr. Rank Str. 6;Fürstenfeldbruck (Kreis);20181230_120802
689000;120;Olching, Fürstenfeldbruck (Kreis);Haus;Kauf;Olching;Fürstenfeldbruck (Kreis);20181230_120802
689000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
490000;121;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
1450000;185;Gröbenzell, Fürstenfeldbruck (Kreis);Haus;Kauf;Gröbenzell;Fürstenfeldbruck (Kreis);20181230_120802
544444;120;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Haus;Kauf;Fürstenfeldbruck;Fürstenfeldbruck (Kreis);20181230_120802
555000;120;Maisach, Fürstenfeldbruck (Kreis);Haus;Kauf;Maisach;Fürstenfeldbruck (Kreis);20181230_120802
698000;248;Adelshofen, Fürstenfeldbruck (Kreis);Haus;Kauf;Adelshofen;Fürstenfeldbruck (Kreis);20181230_120802
424200;352;Mittelstetten, Fürstenfeldbruck (Kreis);Haus;Kauf;Mittelstetten;Fürstenfeldbruck (Kreis);20181230_120802
2980000;256,79;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
869000;130;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
1547000;270;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
875000;134;Aubing, München;Haus;Kauf;Aubing;München;20181230_120802
5200000;475;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
6900000;750;Feldafing, Starnberg (Kreis);Haus;Kauf;Feldafing;Starnberg (Kreis);20181230_120802
1125000;212,52;Haar, München (Kreis);Haus;Kauf;Haar;München (Kreis);20181230_120802
1195000;185;Weßling, Starnberg (Kreis);Haus;Kauf;Weßling;Starnberg (Kreis);20181230_120802
670000;210;Eurasburg, Aichach-Friedberg (Kreis);Haus;Kauf;Eurasburg;Aichach-Friedberg (Kreis);20181230_120802
1080000;138,28;Ottobrunn, München (Kreis);Haus;Kauf;Ottobrunn;München (Kreis);20181230_120802
1690000;203;Trudering, München;Haus;Kauf;Trudering;München;20181230_120802
1100000;154;Hohenbrunn, München (Kreis);Haus;Kauf;Hohenbrunn;München (Kreis);20181230_120802
3550000;229;Grünwald, München (Kreis);Haus;Kauf;Grünwald;München (Kreis);20181230_120802
6800000;385;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
989000;150,00;Zweigstraße 7, Karlsfeld, Dachau (Kreis);Haus;Kauf;Zweigstraße 7;Dachau (Kreis);20181230_120802
795000;135;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
636700;323;Altomünster, Dachau (Kreis);Haus;Kauf;Altomünster;Dachau (Kreis);20181230_120802
769000;165;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
440000;105,05;Erdweg, Dachau (Kreis);Haus;Kauf;Erdweg;Dachau (Kreis);20181230_120802
954500;133;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
694000;120;Altomünster, Dachau (Kreis);Haus;Kauf;Altomünster;Dachau (Kreis);20181230_120802
2580000;200;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
954500;131;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
749000;145;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
849000;163;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
565000;155;Weichs, Dachau (Kreis);Haus;Kauf;Weichs;Dachau (Kreis);20181230_120802
950000;132;Haimhausen, Dachau (Kreis);Haus;Kauf;Haimhausen;Dachau (Kreis);20181230_120802
898000;587;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);20181230_120802
718400;320;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
649000;120;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
1050000;175;Hermann-Böcker-Straße 8, Dachau, Dachau (Kreis);Haus;Kauf;Hermann-Böcker-Straße 8;Dachau (Kreis);20181230_120802
628800;318;Altomünster, Dachau (Kreis);Haus;Kauf;Altomünster;Dachau (Kreis);20181230_120802
625000;140;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);20181230_120802
542660;293;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);20181230_120802
1020000;683;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);20181230_120802
650000;90;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
770000;191;Haimhausen, Dachau (Kreis);Haus;Kauf;Haimhausen;Dachau (Kreis);20181230_120802
694000;120;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
498000;120;Weichs, Dachau (Kreis);Haus;Kauf;Weichs;Dachau (Kreis);20181230_120802
849000;175;Am Wirtsberg 7, Vierkirchen, Dachau (Kreis);Haus;Kauf;Am Wirtsberg 7;Dachau (Kreis);20181230_120802
950000;225;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
949000;587;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);20181230_120802
280000;73;Moosweg XXXX, Haimhausen, Dachau (Kreis);Haus;Kauf;Moosweg XXXX;Dachau (Kreis);20181230_120802
395000;102,63;Hilgertshausen-Tandern, Dachau (Kreis);Haus;Kauf;Hilgertshausen-Tandern;Dachau (Kreis);20181230_120802
979000;189;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
798400;182;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
949000;173;Bergkirchen, Dachau (Kreis);Haus;Kauf;Bergkirchen;Dachau (Kreis);20181230_120802
1350000;226;Hebertshausen, Dachau (Kreis);Haus;Kauf;Hebertshausen;Dachau (Kreis);20181230_120802
1250000;170;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
925000;153,35;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
606000;151,85;Am Wirtsberg 8, Markt Indersdorf, Dachau (Kreis);Haus;Kauf;Am Wirtsberg 8;Dachau (Kreis);20181230_120802
596000;141,8;Am Wirtsberg 9, Markt Indersdorf, Dachau (Kreis);Haus;Kauf;Am Wirtsberg 9;Dachau (Kreis);20181230_120802
860000;120;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
720000;156;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);20181230_120802
520000;120;Erdweg, Dachau (Kreis);Haus;Kauf;Erdweg;Dachau (Kreis);20181230_120802
610000;170,26;Petershausen, Dachau (Kreis);Haus;Kauf;Petershausen;Dachau (Kreis);20181230_120802
950000;225;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
679000;125;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);20181230_120802
799000;142;Dorfstr. 10, Dachau, Dachau (Kreis);Haus;Kauf;Dorfstr. 10;Dachau (Kreis);20181230_120802
689000;115;Sulzemoos, Dachau (Kreis);Haus;Kauf;Sulzemoos;Dachau (Kreis);20181230_120802
950000;225;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
690000;325;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
833200;183;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
778200;182;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
749000;135,00;Münchnerstraße 74a-j, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a-j;Dachau (Kreis);20181230_120802
799000;130,76;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
628000;92;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Haus;Kauf;Wehrstaudenstrasse 33;Dachau (Kreis);20181230_120802
745000;118,4;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
480000;76;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
839000;265;Hebertshausen, Dachau (Kreis);Haus;Kauf;Hebertshausen;Dachau (Kreis);20181230_120802
629000;136,23;Marktstr. 24, Odelzhausen, Dachau (Kreis);Haus;Kauf;Marktstr. 24;Dachau (Kreis);20181230_120802
